Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Genotype,Treatment,Behavior
1.65761729,0.159198735,0.532683184,0.193551221,0.709488832,1.090230188,2.274556317,0.444913021,0.350771998,0.40173887,1.250487183,Ts65Dn,Saline,S/C
1.326526566,0.153053132,0.541137986,0.1851705,0.673921344,0.724127676,2.170896114,0.482355274,0.252959145,0.294578083,0.902634593,Control,Saline,S/C
1.753178295,0.164573643,0.509379845,0.22620155,1.050809913,1.112325581,2.605348837,0.421705426,0.35317735,0.424200471,1.371729198,Ts65Dn,Memantine,S/C
1.148731554,0.13753938,0.36345548,0.151052893,0.730511003,0.890399602,1.6362129,0.458547505,0.520701231,0.677359194,2.167847818,Control,Memantine,C/S
1.212109816,0.155196189,0.477873887,0.163971418,0.602042711,0.694747399,2.007646985,0.417324809,0.426369545,0.494150418,1.566388115,Control,Saline,C/S
1.116589455,0.135120229,0.367196117,0.143613501,0.692594318,0.804103243,1.562761968,0.407346128,0.492081975,0.702608291,2.171401956,Control,Memantine,C/S
1.421157231,0.164783374,0.500198739,0.180001136,0.851112597,0.992788598,2.240928965,0.51643859,0.616273517,0.758857798,1.922834495,Ts65Dn,Memantine,C/S
1.583709758,0.158528716,0.578905858,0.192944719,0.562787051,0.864486986,2.186276619,0.40144834,0.217878347,0.278368993,0.900526493,Ts65Dn,Saline,S/C
1.726085286,0.182262225,0.478458921,0.219911092,0.865623423,1.034465726,2.392404369,0.475056254,0.338112065,0.437859667,1.41706209,Ts65Dn,Saline,S/C
1.570714809,0.156352009,0.528678969,0.192725335,0.995268512,1.256212111,2.45306775,0.497901539,0.249231133,0.316773125,1.776200615,Control,Memantine,S/C
1.748796148,0.151685393,0.540288925,0.205457464,0.525747916,0.848154093,2.185874799,0.452327448,0.594654242,0.511770476,1.435998038,Control,Memantine,C/S
1.370929382,0.146816685,0.465605562,0.169685327,0.868209256,1.084339554,2.041986828,0.387211855,0.463112005,0.51861167,1.80952381,Ts65Dn,Saline,C/S
1.481010512,0.159206511,0.550186504,0.169549,0.793809158,0.942861987,2.358087487,0.473550356,0.305193144,0.273983116,1.708365311,Control,Memantine,S/C
1.954676739,0.169073539,0.658742502,0.169517885,1.052864831,0.897578316,2.573205954,0.483670295,0.333966445,0.264324153,1.407407407,Control,Memantine,S/C
1.288669065,0.12443795,0.410971223,0.150629496,0.44419778,0.637927158,1.818907374,0.414793165,0.335418769,0.380827447,1.414328961,Control,Memantine,C/S
1.606386393,0.162387677,0.588254172,0.222400513,0.588129496,0.925866496,2.315308087,0.483793325,0.33299075,0.369989723,1.282374101,Control,Memantine,C/S
1.285684144,0.151281781,0.483911805,0.183141682,0.404301075,0.776453212,2.484122798,0.429475683,0.420430108,0.474654378,1.328571429,Ts65Dn,Memantine,C/S
1.503816794,0.164849146,0.536411002,0.202290076,0.71577218,1.097479704,2.530110263,0.398097661,0.262322015,0.359145674,1.273493976,Ts65Dn,Saline,S/C
2.510121255,0.183184688,0.572402044,0.243110532,0.869587629,1.420883856,2.738901694,0.540284598,0.237923417,0.361487482,1.096244477,Control,Saline,C/S
1.924143669,0.153792817,0.530786299,0.23415615,0.906797982,1.219248371,2.159270559,0.514214395,0.380975258,0.457482585,1.338938266,Ts65Dn,Saline,C/S
1.198751979,0.138120518,0.400391171,0.164477973,0.49726933,1.022725156,2.147154699,0.474620471,1.575165277,1.773210693,3.11713136,Control,Saline,C/S
1.678622413,0.165774447,0.48831192,0.1789793,0.7550008,0.82869379,2.252141328,0.495360457,0.278284526,0.344535126,1.236517843,Ts65Dn,Saline,S/C
1.841263941,0.170260223,0.597583643,0.216728625,0.764414749,1.030855019,2.589776952,0.396654275,0.359069537,0.33877753,1.366740906,Ts65Dn,Memantine,S/C
1.601707855,0.156591076,0.559520443,0.194028163,0.642453442,0.951705027,2.32715037,0.394785953,0.229593255,0.296766423,0.947280645,Ts65Dn,Saline,S/C
1.61319822,0.155832921,0.581438458,0.179930796,0.887838948,1.005561048,2.433391003,0.469476026,0.334634347,0.293755136,1.349424815,Control,Memantine,S/C
1.256114398,0.148422091,0.474753452,0.157988166,0.49025974,0.671696252,2.131360947,0.44566075,0.359090909,0.384090909,1.303571429,Control,Saline,C/S
1.606281488,0.163147175,0.626755279,0.199163898,0.562320505,0.951334548,2.390502733,0.454711116,0.22731189,0.22501436,1.048535325,Control,Saline,S/C
1.180377207,0.134630819,0.475922953,0.127207063,0.63460297,0.768057785,1.962680578,0.412319422,0.397998709,0.376694642,1.525177534,Ts65Dn,Saline,C/S
1.052967693,0.130979214,0.357625845,0.151014275,0.633951137,0.651515152,1.88442274,0.411595292,0.520008425,0.578980623,1.641743892,Ts65Dn,Memantine,C/S
1.720278613,0.173341776,0.642393541,0.182206744,0.651314143,0.87779009,2.546303625,0.492480608,0.336670839,0.363454318,1.381977472,Ts65Dn,Memantine,S/C
1.408133528,0.181083587,0.543780633,0.171678368,0.680888498,0.880646443,2.325606041,0.531196185,0.372113481,0.396305256,1.300417858,Control,Memantine,C/S
1.291026561,0.15620962,0.512849964,0.189375449,0.474159797,0.802440775,2.453122757,0.389949749,0.230500951,0.230976538,0.949746354,Ts65Dn,Saline,S/C
1.277942397,0.144482636,0.425506697,0.14543084,0.761996531,0.735332464,2.29619533,0.442455849,0.375987666,0.417036038,1.151281557,Ts65Dn,Memantine,C/S
1.728098748,0.167152409,0.612206412,0.19852563,0.80653951,0.832504715,2.576204355,0.511743528,0.363140946,0.268268516,1.433737924,Control,Saline,S/C
1.3396056,0.135179889,0.403582719,0.167845853,0.463573759,0.895980732,1.985247629,0.357218124,0.583182312,0.64516129,1.630482059,Ts65Dn,Memantine,C/S
2.193302892,0.164037637,0.555278816,0.221253632,0.812334283,1.188736682,2.443821779,0.49045247,0.229107336,0.289403908,0.96700383,Control,Saline,C/S
1.345856354,0.153222836,0.498121547,0.187108656,1.021525846,0.978047882,2.312559853,0.450755064,0.303265485,0.376921951,1.361399912,Control,Memantine,S/C
1.23880597,0.140115748,0.491623515,0.117879988,0.606022585,0.832165702,2.052086506,0.50563509,0.495190297,0.399414471,1.643245504,Control,Saline,C/S
1.759663638,0.156517022,0.530177675,0.198562322,0.841725134,1.057235861,2.572901126,0.394412044,0.326248452,0.339455221,1.531985142,Ts65Dn,Memantine,S/C
1.599891238,0.14261437,0.400584597,0.164026919,0.816432498,1.046767725,1.882264972,0.401740194,0.519700672,0.610415394,1.973579719,Control,Saline,C/S
1.229263887,0.149781725,0.614933012,0.17221135,0.540677575,0.871895228,1.949721511,0.369411411,0.259737267,0.311823001,1.240147499,Control,Memantine,S/C
1.926960258,0.160639694,0.664876477,0.177825516,0.623927624,1.169948681,2.47905478,0.391932211,0.404773046,0.467165809,1.42551864,Ts65Dn,Memantine,C/S
1.460941001,0.146975355,0.448095594,0.145182972,0.714419695,0.632262883,2.031665422,0.463330844,0.305978898,0.341148886,1.406799531,Ts65Dn,Saline,S/C
1.925768109,0.174927114,0.700605517,0.1711146,1.04625,0.870598789,2.597667638,0.48418928,0.2990625,0.2696875,1.3475,Control,Memantine,S/C
1.264439877,0.149126413,0.569475848,0.169578623,0.737375533,0.858376156,2.191983556,0.384789311,0.238975818,0.272581792,1.166607397,Control,Saline,S/C
1.376272607,0.145226973,0.383099772,0.173913043,0.759381044,0.814888011,1.968439334,0.41693616,0.289232753,0.397678917,1.392263056,Ts65Dn,Saline,S/C
1.589038969,0.140195622,0.573746313,0.19554417,0.709410824,1.256792424,2.081043316,0.349790405,0.696480938,0.853105838,2.150226606,Ts65Dn,Memantine,C/S
1.142664418,0.133726813,0.372849916,0.131028668,0.685052399,0.796795953,2.017369309,0.358853288,0.477937121,0.403750689,1.536679537,Control,Saline,C/S
1.438636364,0.161983471,0.556818182,0.147933884,0.859898108,1.035743802,2.280371901,0.52231405,0.403202329,0.261644833,1.800946143,Ts65Dn,Memantine,S/C
1.496859187,0.167771768,0.507154074,0.186093177,0.802992903,1.026522422,2.188536032,0.506979585,0.45880901,0.530854674,1.714594261,Control,Memantine,C/S
1.585902102,0.166604769,0.584267994,0.199286935,0.55738765,0.905370274,2.388472109,0.403179083,0.206595538,0.286237741,0.866903761,Ts65Dn,Saline,S/C
1.438010572,0.165545411,0.456631427,0.195458914,0.763719816,0.880706391,2.330009611,0.492431523,0.364398324,0.387946518,1.594492117,Ts65Dn,Saline,S/C
1.537615091,0.172131148,0.665618684,0.163036155,0.656953214,0.851336178,2.279025376,0.406130698,0.191840699,0.210781933,0.895256597,Control,Saline,S/C
1.385706895,0.162367896,0.436331387,0.183800163,1.027568566,1.042495011,2.408986771,0.434409874,0.27824357,0.308938468,1.655677135,Ts65Dn,Memantine,S/C
1.529384401,0.175376027,0.554039386,0.188091177,0.67453214,0.838579625,2.035044193,0.375717165,0.252780038,0.250610252,1.392188771,Ts65Dn,Memantine,S/C
1.990034662,0.174501733,0.614926343,0.205155979,1.294251665,1.172768631,2.732344021,0.474328423,0.268664564,0.270942867,1.150368034,Control,Memantine,S/C
1.342829896,0.15866015,0.477530099,0.168792466,0.78630247,1.030516152,1.997377518,0.404696627,0.428600121,0.474593292,1.695119502,Ts65Dn,Saline,C/S
0.853175561,0.100217339,0.352934074,0.099734364,0.592313949,0.344119778,1.331924656,0.273363922,0.346685645,0.367629118,1.034973566,Control,Memantine,C/S
1.707206183,0.16560582,0.581382132,0.201295749,0.817961165,0.993975904,2.589224824,0.491929984,0.280433159,0.266243465,1.171769978,Control,Saline,S/C
1.413082437,0.147401434,0.435259857,0.154905914,0.931746366,0.771841398,1.874887993,0.396953405,0.517590057,0.466189172,1.867073941,Control,Saline,C/S
1.971259324,0.172114963,0.617266345,0.206559895,1.287452207,1.158073717,2.699539272,0.482667837,0.240528328,0.273375043,1.18317692,Control,Memantine,S/C
1.75283885,0.156559555,0.534126601,0.228618024,0.949884093,1.300676492,2.107030684,0.444129017,0.356220333,0.476542665,1.443316039,Ts65Dn,Memantine,S/C
1.668392993,0.1687738,0.623000762,0.19634425,0.78032345,0.905407464,2.59375476,0.497334349,0.264150943,0.293126685,1.115678347,Control,Saline,S/C
1.127407886,0.129411765,0.355074337,0.157918552,0.790961284,0.908532644,1.68332256,0.440142211,0.537612248,0.743117916,2.379508317,Control,Memantine,C/S
1.462089301,0.155433867,0.493049705,0.145113732,0.618320611,0.912454367,2.26024993,0.547037349,0.415091978,0.593167313,1.565386059,Ts65Dn,Saline,C/S
1.375823804,0.154903397,0.474961978,0.168985524,0.613820721,0.823748099,2.118571509,0.451641976,0.400759832,0.486394907,1.526234726,Control,Saline,C/S
1.904594393,0.146786057,0.630956188,0.188466048,0.754747298,0.996482251,2.139643961,0.400277156,0.154542799,0.164329535,0.879199533,Control,Memantine,S/C
1.724266108,0.157453298,0.554517728,0.191479222,0.757262432,1.045177278,1.988562714,0.410312619,0.307894305,0.396520597,1.303627113,Ts65Dn,Memantine,S/C
1.574435739,0.151561221,0.541106303,0.197754649,0.501649077,0.833352824,1.985615717,0.387089229,0.222790237,0.273416887,0.848614776,Ts65Dn,Saline,S/C
1.683075335,0.160371517,0.555624355,0.214447884,0.885904862,0.935397317,2.534055728,0.514447884,0.280322977,0.259610321,1.213094611,Control,Saline,S/C
1.9072597,0.157225902,0.610652967,0.16276869,0.756178245,0.978504799,2.071515479,0.345680681,0.171239541,0.171823312,1.024712979,Control,Memantine,S/C
1.643719351,0.155224444,0.619766126,0.176537156,0.711351651,0.851565447,2.456620143,0.505658242,0.275326117,0.285872884,1.252289759,Control,Saline,S/C
1.777322251,0.153993036,0.512018421,0.224868022,0.748057823,1.060934516,2.161967876,0.420307761,0.279870194,0.37869997,1.117317337,Ts65Dn,Saline,S/C
1.764317181,0.161481278,0.687362335,0.180066079,0.598336798,0.841134361,2.26720815,0.459801762,0.283575884,0.232640333,1.188565489,Control,Saline,S/C
1.204755465,0.14288934,0.577417174,0.158102321,0.587059045,0.896439035,1.897115168,0.347532116,0.26240332,0.321071496,1.161478966,Control,Memantine,S/C
1.57530147,0.162529707,0.449916381,0.201962855,0.772900132,1.055584896,2.172476014,0.466332189,0.657324735,0.78422619,1.932787698,Control,Memantine,C/S
1.341893102,0.162137952,0.469393849,0.161690057,0.712231969,0.921767692,1.991489997,0.454165423,0.428118908,0.404483431,1.511939571,Ts65Dn,Saline,C/S
1.868048534,0.157061004,0.600606673,0.17256488,0.814167433,0.793562521,2.26744186,0.468318166,0.236200552,0.257819687,1.29599816,Ts65Dn,Memantine,S/C
1.524254822,0.144262614,0.56964738,0.183421001,0.641135237,1.131891681,1.988700565,0.332943698,0.593434775,0.765429988,1.810053001,Ts65Dn,Memantine,C/S
1.536216472,0.155736736,0.508803025,0.197802198,0.749349349,0.989010989,2.4966324,0.498641144,0.29009009,0.222222222,1.327127127,Control,Saline,S/C
1.603008204,0.17935278,0.628076572,0.171604376,0.746622636,0.988605287,2.485186873,0.551731996,0.339237466,0.201140799,1.438306815,Control,Memantine,S/C
1.519314551,0.166327815,0.575467131,0.198663956,0.532293987,1.092167683,2.469454933,0.484364411,0.217626472,0.238413405,0.836143812,Control,Saline,S/C
1.667761429,0.147136101,0.576852338,0.21111403,0.633913765,0.96715712,2.336836574,0.496978455,0.341003317,0.39800995,1.307835821,Control,Memantine,C/S
1.185527613,0.141765286,0.430596647,0.158284024,0.61663525,0.667159763,1.798323471,0.360576923,0.289820924,0.367813384,1.403628652,Ts65Dn,Saline,S/C
1.478466517,0.136793627,0.536843415,0.186457555,0.556566105,1.031366692,1.903783918,0.324495892,0.624889086,0.629769299,1.463620231,Ts65Dn,Memantine,C/S
1.65134565,0.181998338,0.571437704,0.206737838,0.86219557,1.15195295,2.207185323,0.561720898,0.493452454,0.568229103,1.733692327,Control,Memantine,C/S
1.818573668,0.16653605,0.711990596,0.169083072,0.676931245,0.866575235,2.378722571,0.529584639,0.350146005,0.289354924,1.330501726,Control,Memantine,S/C
1.73894506,0.165062736,0.599220368,0.204409794,0.676693268,0.993178219,2.026434401,0.390546961,0.34949867,0.369756497,1.332514835,Ts65Dn,Memantine,S/C
1.527256592,0.151052231,0.418990872,0.163159229,1.064786148,0.842101927,1.942254057,0.385775862,0.457975003,0.512785231,1.689829148,Control,Saline,C/S
1.765711697,0.145396897,0.609670479,0.185596195,0.936515668,0.967161137,2.499150719,0.496999207,0.220003247,0.273096282,1.200357201,Control,Memantine,S/C
1.268692523,0.150206584,0.485005998,0.173397308,0.345716573,0.81394109,2.016793283,0.31267493,0.575340272,0.620656525,1.556605284,Ts65Dn,Memantine,C/S
1.763968426,0.14920291,0.626218852,0.163132642,0.483027834,1.102925244,2.315276273,0.436000619,0.348099117,0.369484046,1.192464358,Ts65Dn,Memantine,C/S
2.013611438,0.153251077,0.669114767,0.186055621,0.634146341,1.27124951,2.37671367,0.414610262,0.40581985,0.449649843,1.362835064,Ts65Dn,Memantine,C/S
1.891183655,0.169886742,0.623584277,0.203864091,0.75060024,1.01065956,2.649344881,0.445258716,0.364945978,0.327130852,1.652460984,Ts65Dn,Memantine,S/C
1.598026474,0.156341757,0.392057762,0.169241877,1.171466786,0.904981949,1.903537906,0.400048135,0.500222916,0.591618368,1.665804726,Control,Saline,C/S
1.65609399,0.160804775,0.48661837,0.171990541,0.907696579,1.245561353,2.193198454,0.603543411,0.413560969,0.577069887,1.664098827,Ts65Dn,Saline,C/S
1.910295104,0.154817796,0.621506819,0.216409569,1.163525889,1.275653924,2.404929577,0.443941426,0.1645826,0.212310673,0.961870377,Control,Memantine,S/C
1.892297088,0.175771153,0.648457694,0.205755644,1.098640297,0.996381182,2.652248837,0.513182836,0.257849197,0.267985167,1.254635352,Control,Memantine,S/C
1.200129955,0.141217241,0.454624215,0.121724063,0.595899471,0.800303227,2.021875677,0.363439463,0.455687831,0.390873016,1.470238095,Control,Saline,C/S
1.304672354,0.159170221,0.525785188,0.192710353,0.586435331,0.871461807,2.38105855,0.395405196,0.278233438,0.333438486,1.118611987,Ts65Dn,Saline,S/C
1.413333333,0.153521127,0.555399061,0.203004695,0.850196464,0.95915493,2.405915493,0.477089202,0.332842174,0.366568435,1.453176162,Control,Saline,S/C
1.294395066,0.130600399,0.524215491,0.138218756,0.477624543,0.855795393,1.687647379,0.330854344,0.448634956,0.489164087,1.218969885,Ts65Dn,Memantine,C/S
1.619189659,0.167971663,0.542567736,0.196992294,0.938465006,0.972905792,2.386216754,0.438354462,0.486306773,0.542544799,1.531612758,Control,Memantine,C/S
1.427981221,0.145070423,0.453615023,0.168169014,0.860020661,1.053333333,2.037746479,0.388920188,0.440082645,0.523760331,1.684917355,Ts65Dn,Saline,C/S
1.706880734,0.168960245,0.602446483,0.195259939,0.755758366,0.914525994,2.566207951,0.524464832,0.246631899,0.260538896,1.133854846,Control,Saline,S/C
1.494875737,0.188188573,0.66090187,0.207404561,0.804347826,0.853446067,2.345887779,0.423007943,0.288883909,0.301658449,1.3404303,Ts65Dn,Memantine,S/C
1.440644324,0.163065883,0.55149248,0.199938927,0.658212878,0.98747996,2.160164898,0.397434919,0.258869908,0.329829172,1.19303548,Ts65Dn,Saline,S/C
1.33674165,0.14740968,0.622528971,0.175698705,0.613636364,0.760736196,2.158486708,0.419052488,0.238894628,0.248450413,1.136105372,Control,Saline,S/C
1.772181849,0.148555011,0.555010985,0.200692919,0.978776185,1.023153625,2.5037181,0.490113233,0.243109151,0.289415656,1.237734289,Control,Memantine,S/C
1.908710033,0.151488423,0.557442117,0.180374862,1.03627267,0.851819184,2.510915105,0.468136714,0.324577861,0.257348343,1.38492808,Control,Memantine,S/C
1.452228718,0.1508038,0.5826635,0.179119474,0.530476595,0.758860066,1.999086591,0.377694556,0.219346627,0.263753359,0.916702022,Ts65Dn,Saline,S/C
1.416733004,0.177758319,0.576420952,0.19336093,0.740724382,0.827177201,1.206097755,0.518070371,0.229681979,0.243227326,1.240429918,Control,Saline,S/C
1.39211407,0.1581551,0.393423541,0.137640041,0.860005273,0.698966972,1.879674087,0.422231922,0.468230952,0.408647509,1.755075138,Control,Saline,C/S
1.8125,0.169264874,0.472754577,0.198584096,0.864694861,0.896381579,2.311427346,0.508080664,0.294700214,0.410867238,1.525562099,Ts65Dn,Saline,S/C
1.615124153,0.168171558,0.632242287,0.191685478,0.748553241,0.843491347,2.418171558,0.503386005,0.291666667,0.299768519,1.202835648,Control,Saline,S/C
1.455452602,0.140532193,0.469470183,0.181515799,0.588262911,0.870277976,2.094084105,0.443810881,0.622065728,0.600938967,1.598356808,Ts65Dn,Memantine,C/S
1.378873619,0.160064673,0.557396928,0.19240097,0.728740157,0.913769873,2.426569658,0.483292913,0.338582677,0.320669291,1.316535433,Control,Saline,S/C
1.682710172,0.177136554,0.492626568,0.178529958,0.668338109,1.045111472,2.197224803,0.525836043,0.317215855,0.377387775,1.531518625,Control,Saline,C/S
1.410533694,0.163812957,0.564033243,0.196455392,0.570834617,0.90537699,2.482727546,0.405126665,0.259778257,0.318447798,1.088389282,Ts65Dn,Saline,S/C
1.198313605,0.163288471,0.49262202,0.173504135,0.653878583,0.653802497,1.910491325,0.471866386,0.438237774,0.51306914,1.677065767,Control,Saline,C/S
1.605207226,0.15664187,0.481827843,0.166312434,0.772600033,0.890860786,2.036344315,0.464187035,0.317141446,0.373620945,1.25934464,Ts65Dn,Saline,S/C
1.50503033,0.15638408,0.543127682,0.212605415,0.935287097,1.102086107,2.459683385,0.493046309,0.318790611,0.379923087,1.516907572,Control,Saline,S/C
1.486267294,0.163293123,0.460505691,0.14693655,0.640646976,1.082259933,2.286376337,0.507053772,0.353375527,0.452180028,1.405766526,Ts65Dn,Saline,C/S
1.614735969,0.156068565,0.623030135,0.165745093,0.697054698,0.87572574,2.175006912,0.494885264,0.315334268,0.346891071,1.148901356,Control,Memantine,C/S
1.730363151,0.155586495,0.637428936,0.169161156,0.761782686,0.954751131,2.274277758,0.479521986,0.303293236,0.359692368,1.175507789,Control,Memantine,C/S
1.629205037,0.168201466,0.64405187,0.187746664,0.671630295,0.849464386,2.475098666,0.532230784,0.298074454,0.251861361,1.093709884,Control,Saline,S/C
1.222764451,0.146058148,0.566774349,0.185236099,0.688291941,1.100419273,2.085229225,0.390267372,0.258109478,0.35694374,1.297769894,Control,Memantine,S/C
1.397539346,0.163218023,0.43748502,0.17839738,0.622017139,1.082527762,2.555005193,0.379404011,0.823994726,0.842452208,2.148846407,Ts65Dn,Saline,C/S
2.403114471,0.18567672,0.573958419,0.260292547,1.1102382,1.607568412,2.530610568,0.740652478,0.321412859,0.435422035,1.393187103,Control,Saline,C/S
1.437476099,0.160229446,0.536520076,0.193690249,0.634365325,0.708604207,1.798661568,0.41625239,0.243653251,0.251702786,1.320123839,Ts65Dn,Memantine,S/C
1.196210028,0.13837347,0.367153573,0.151894986,0.776779544,0.880477694,2.153079353,0.28908409,0.49308915,0.566171389,1.485832757,Control,Saline,C/S
1.467151204,0.146501354,0.496365968,0.13367536,0.495137596,0.634459171,1.895396893,0.479692176,0.345954893,0.342437409,1.25946617,Control,Saline,C/S
0.96642149,0.12120243,0.342500799,0.136552606,0.555941846,0.684521906,1.403901503,0.40821874,0.40676359,0.514854614,1.678571429,Control,Memantine,C/S
2.179166287,0.182943479,0.551651952,0.207244926,1.030941973,1.384772913,2.348047693,0.605988896,0.307362647,0.430101997,1.297848633,Ts65Dn,Saline,S/C
1.165340302,0.1360019,0.393514669,0.143722532,0.684087969,0.699251693,1.7437938,0.388407174,0.32626132,0.377490298,1.655368693,Ts65Dn,Saline,S/C
1.765436079,0.179429308,0.693374174,0.186200226,0.697151816,0.974850879,2.551184911,0.505561825,0.359550562,0.375228639,1.34073687,Ts65Dn,Memantine,S/C
1.734915527,0.152252615,0.588495575,0.157884151,0.482404372,0.974054706,2.193081255,0.476065969,0.351038251,0.413551913,1.14273224,Ts65Dn,Memantine,C/S
1.654571134,0.190667608,0.453691129,0.213265251,0.944027163,1.06659786,2.390624151,0.460861535,0.358678876,0.441197654,1.715711493,Ts65Dn,Saline,S/C
1.688002008,0.161646586,0.579819277,0.192143574,0.827879961,1.02434739,2.427836345,0.477911647,0.286544046,0.280735721,1.240464666,Control,Memantine,S/C
1.38841958,0.158713287,0.475244755,0.181034965,0.846518987,0.957818182,2.102881119,0.500251748,0.635878165,0.713212025,2.050039557,Ts65Dn,Memantine,C/S
1.622473341,0.152634092,0.597166958,0.18844501,0.901385493,0.970555467,2.406016234,0.481776222,0.323010052,0.33930997,1.499864167,Control,Memantine,S/C
1.408563655,0.147787484,0.500930832,0.192395818,0.492702794,1.067950738,2.070958041,0.374337677,0.333069352,0.444394162,1.283742505,Ts65Dn,Saline,C/S
1.623927178,0.164889467,0.559037711,0.186215865,0.597877358,0.986736021,2.353576073,0.457347204,0.298545597,0.371069182,1.235849057,Control,Memantine,C/S
1.25200193,0.134587554,0.415340087,0.180414858,0.434943664,0.813603473,2.458176556,0.360733237,0.639759222,0.776663065,1.785769409,Ts65Dn,Memantine,C/S
1.349006217,0.14193153,0.422730059,0.161719639,0.839205244,0.810874704,1.833552228,0.37080816,0.248668578,0.304793118,1.430970914,Ts65Dn,Memantine,S/C
1.716562253,0.148835229,0.468037224,0.182349006,0.720227859,1.114956511,2.191533362,0.430995682,0.653374893,0.862424764,1.686263972,Ts65Dn,Memantine,C/S
1.657213074,0.150405505,0.522339641,0.200196609,0.714121191,1.057311379,2.284541656,0.479429835,0.303951099,0.452427356,1.391743444,Control,Memantine,C/S
1.546922741,0.16324749,0.520187691,0.187199913,0.605074071,1.210824967,2.295886076,0.417994326,0.370974896,0.522842189,1.507495786,Ts65Dn,Saline,C/S
2.058955428,0.168717528,0.527372163,0.245775226,1.120574654,1.41356303,2.515559202,0.519551545,0.411151018,0.55318967,1.481700017,Ts65Dn,Saline,C/S
1.283740129,0.143575018,0.532842785,0.147523331,0.437815598,0.710337401,1.895190237,0.366475233,0.213390686,0.246493361,0.813727324,Control,Memantine,C/S
1.201241252,0.134689027,0.425987059,0.165456226,0.394591506,0.782516836,2.377129275,0.363924469,0.665397067,0.625976005,1.661016949,Ts65Dn,Memantine,C/S
1.422431486,0.140166606,0.445852952,0.148979838,0.430031174,0.869371001,1.975250513,0.348424484,0.266539661,0.33010045,1.093869068,Control,Saline,C/S
1.819868996,0.156113537,0.458465661,0.210847559,0.669761883,1.097856292,2.093737594,0.476478761,0.761882872,0.917992093,2.415096074,Ts65Dn,Memantine,C/S
1.89602613,0.173561967,0.664217021,0.188985665,0.885061121,1.167392488,2.352476864,0.488568318,0.319257025,0.362914748,1.421177965,Control,Memantine,C/S
1.393980141,0.142221763,0.469176665,0.175424079,0.376983023,0.811543235,2.158460902,0.348469177,0.621764542,0.743111606,1.682716393,Ts65Dn,Memantine,C/S
1.43774352,0.160426902,0.609351177,0.175334576,0.840327738,0.894121633,2.25597154,0.43554125,0.28157474,0.21942446,1.114908074,Control,Memantine,S/C
1.869309022,0.149924954,0.499027183,0.170159542,0.7976844,1.356162099,2.278392351,0.419812107,0.519313305,0.690987124,1.83940513,Ts65Dn,Saline,C/S
1.29760467,0.155394525,0.503824477,0.157809984,0.488064094,0.713768116,2.226851852,0.456622383,0.355461086,0.396337475,1.231687377,Control,Saline,C/S
1.323554183,0.1603032,0.503649635,0.18935991,0.510604454,0.787900056,2.578046042,0.374087591,0.255744079,0.254860375,1.057971014,Ts65Dn,Saline,S/C
1.409779511,0.11699415,0.501724914,0.192740363,0.780424426,0.947652617,2.042297885,0.380230988,0.291468168,0.262234734,1.37527068,Control,Memantine,S/C
1.559560954,0.160742144,0.487240918,0.182973033,1.061069427,1.016547805,2.484845108,0.55259639,0.432709659,0.51733308,1.566720486,Ts65Dn,Memantine,C/S
1.591747349,0.16263255,0.576994006,0.180958967,0.802456322,0.98593822,2.508875058,0.489280775,0.243902439,0.266735859,1.17938073,Control,Memantine,S/C
1.648925781,0.167480469,0.623046875,0.196777344,0.877852697,0.955891927,2.466145833,0.479654948,0.325466805,0.35969917,1.373443983,Control,Memantine,S/C
1.142378871,0.140983911,0.3896587,0.161908305,0.542063492,1.001580954,2.063517158,0.483771971,1.70952381,1.539047619,3.531428571,Control,Saline,C/S
1.197689809,0.135362772,0.387558657,0.132114066,0.505657492,0.761400553,2.112501504,0.403681867,0.361314985,0.418501529,1.202446483,Ts65Dn,Saline,C/S
1.031386463,0.125545852,0.413891921,0.147379913,0.699019918,0.746724891,1.554312227,0.40625,0.498261144,0.538412899,1.96522289,Control,Memantine,C/S
1.392077355,0.135059264,0.495633188,0.186369308,0.736660534,0.736275733,2.200717405,0.487991266,0.401793928,0.423413063,1.16375345,Ts65Dn,Memantine,C/S
1.451018429,0.17613967,0.732298739,0.157322987,0.521815009,0.723763337,2.102036857,0.378661494,0.193280977,0.180628272,0.92452007,Control,Saline,S/C
1.440706058,0.151901881,0.589210243,0.198640922,0.741432113,0.985497638,2.235352615,0.555399022,0.269943124,0.287589325,1.241213359,Control,Saline,S/C
1.865866011,0.142671104,0.531905658,0.169440023,0.761616162,0.879178122,2.074084792,0.451888294,0.353333333,0.427474747,1.315959596,Ts65Dn,Saline,C/S
1.665785381,0.171435977,0.491861068,0.158579575,0.731242895,1.192534992,2.32809746,0.555158113,0.396551724,0.52425161,1.595869648,Ts65Dn,Saline,C/S
1.573813708,0.154177984,0.550487298,0.179102093,0.416905981,0.917398946,2.232864675,0.328886404,0.646522662,0.887376701,1.836309152,Ts65Dn,Memantine,C/S
1.351735913,0.146651489,0.530829065,0.16998672,0.423534799,0.736103206,2.261999621,0.441282489,0.448260073,0.511217949,1.367216117,Ts65Dn,Memantine,C/S
1.920129981,0.161621344,0.631605952,0.170172738,0.896888347,1.005130836,2.578074226,0.473747221,0.246898515,0.197071385,1.074232255,Control,Memantine,S/C
